sample_size,outer_iter,inner_iter,scenario,method,reject,q,cond_raw,cond_reg,ridge_lambda,stat,cutoff
30,3,1,power,GEXP-5,1,5,92067151.87512209,1893527.3861091523,4.4063502825081167e-07,12.036784041966712,10.735327518363226
30,3,2,power,GEXP-5,0,5,24763265.632119004,1717074.0578818796,4.7554466206638664e-07,3.0482372985114807,11.57853883568966
30,3,3,power,GEXP-5,0,5,12891007.98927242,1963701.2724849524,3.589717700381491e-07,3.5177164419172016,12.585235072810391
30,3,4,power,GEXP-5,0,5,11878059.303664913,1687004.0384782557,4.890728980521484e-07,0.5596058037555838,14.749133990127026
30,3,5,power,GEXP-5,0,5,27840493.29016226,1915282.2579094658,3.8284749888869463e-07,2.9989297978876692,11.49628267839006
30,3,6,power,GEXP-5,0,5,24618975.880312957,1793128.92898161,4.472429401306122e-07,2.7056183956529907,15.32619495479307
30,3,7,power,GEXP-5,0,5,40168543.295071214,2055982.1747623135,4.1800097338372836e-07,2.8257120035608594,9.250254362269677
30,3,8,power,GEXP-5,0,5,24951781.7589877,1658747.4429007238,5.062542676903382e-07,1.1007527969787514,16.650411599365274
30,3,9,power,GEXP-5,0,5,131021320.18855047,2069154.7642671259,3.7344583438027277e-07,4.0736474608631426,12.464656890940649
30,3,10,power,GEXP-5,0,5,25080244.7920338,1742507.9826586375,4.6890533083397915e-07,1.2942698919227094,12.953891364312344
30,3,11,power,GEXP-5,0,5,40136115.01501407,1861431.3821004054,4.5600371202704314e-07,1.615681272789402,13.203582982217178
30,3,12,power,GEXP-5,0,5,38406328.14099508,1782801.904647267,4.903181599932152e-07,3.367316877612655,15.481227593254244
30,3,13,power,GEXP-5,0,5,65126615.87188201,1819082.4217335368,5.016016236062571e-07,2.2939244217531822,12.460334325741773
30,3,14,power,GEXP-5,0,5,22952231.353058077,1738830.9343056849,5.231189042126446e-07,1.3453725496773217,12.942504661165998
30,3,15,power,GEXP-5,0,5,179637716.5542567,1917613.4550328176,5.08732004759708e-07,5.215619821469419,10.598652368125093
30,3,16,power,GEXP-5,1,5,127557370.45915042,2354664.6058866,3.3606531788561665e-07,18.596825986828524,12.868094336765877
30,3,17,power,GEXP-5,0,5,44877838.08360769,1961259.0246034348,4.007826458922044e-07,2.5014739836041997,11.754085352455075
30,3,18,power,GEXP-5,0,5,60938894.39132661,1865898.3219830957,4.667580632214563e-07,1.626117145204013,13.401035308437688
30,3,19,power,GEXP-5,0,5,18812957.9494442,1742991.5849960924,4.4163705683804714e-07,1.7275680446394688,15.637453572006542
30,3,20,power,GEXP-5,0,5,15068505.373985616,1719991.983622442,4.763464570646657e-07,4.160874909951948,12.131007973234393
30,4,1,power,GEXP-5,0,5,134082089.88895364,1942209.3635895276,4.86305085423735e-07,0.7864078831790176,10.900904771628223
30,4,2,power,GEXP-5,0,5,13478756.907356087,1598628.3502872635,4.926887169403681e-07,2.8218349577096546,11.241871751911791
30,4,3,power,GEXP-5,0,5,105645423.87523662,2160521.3484133827,4.257897772591541e-07,3.7160496775537055,10.833432004363651
30,4,4,power,GEXP-5,0,5,26747109.365339585,1686792.4229139977,5.069083014571638e-07,0.00859393323009211,16.442907836472795
30,4,5,power,GEXP-5,0,5,97489235.94604343,2131276.6799269174,3.7734539164802307e-07,3.0410572487393823,12.078019329569536
30,4,6,power,GEXP-5,0,5,51144351.652568385,1827498.0700109869,4.575493914151082e-07,2.830968550263856,10.012290592386707
30,4,7,power,GEXP-5,0,5,53439579.623288676,1908557.7735241887,4.6297493026855403e-07,10.94280612978289,15.706879352658117
30,4,8,power,GEXP-5,0,5,20098354.37841601,1779800.3525311928,4.1914732473458527e-07,0.9043732569706151,14.615397495113838
30,4,9,power,GEXP-5,0,5,99992685.49809493,1774482.8977467616,5.168545488227819e-07,1.667721315417305,10.54763163602123
30,4,10,power,GEXP-5,0,5,24768420.539324023,1611316.1010656774,5.531490173171543e-07,0.8968873892865012,12.891869858469509
30,4,11,power,GEXP-5,0,5,26623526.336973436,1872974.2927875463,4.492994291946967e-07,0.9117397424552589,11.702265140757305
30,4,12,power,GEXP-5,0,5,125099685.70801286,1884540.0801527912,4.869338237067749e-07,2.2685155653683324,12.756070216858861
30,4,13,power,GEXP-5,0,5,76963983.10741036,2077437.1759008926,4.1624987065910804e-07,0.9605820420393307,12.814583527080528
30,4,14,power,GEXP-5,1,5,137502232.25555438,2215874.6075218027,3.5510424504086054e-07,13.616432293086309,12.679010412323658
30,4,15,power,GEXP-5,1,5,40494174.36255147,1873155.0603134804,4.5653601349655864e-07,25.516099001287813,11.607545237773277
30,4,16,power,GEXP-5,0,5,45156354.19763942,1729319.622211198,5.58602181028761e-07,1.6486477656854923,11.882491978408066
30,4,17,power,GEXP-5,0,5,5436949.400323872,1307720.2697716756,5.480191332572976e-07,0.4529342889267234,12.50871723109122
30,4,18,power,GEXP-5,0,5,29489651.074053068,2027620.2346319547,3.7507253063823536e-07,1.7067249175290886,8.619354278860527
30,4,19,power,GEXP-5,0,5,52498595.37996702,1941143.0482722148,4.210997740713671e-07,1.9158590611764978,7.80019429513171
30,4,20,power,GEXP-5,0,5,70951801.65275656,1978176.8711642977,4.125903013673674e-07,0.6079214138338642,9.049210131813155
30,1,1,power,NEW-MMMD,0,3,547.1366992084127,546.5003601638458,1.4119515021533062e-06,0.3690806516546077,9.319441721490874
30,1,2,power,NEW-MMMD,0,3,649.3623063099014,648.4117677409477,1.4743859732523056e-06,0.5580137137553016,9.568739630703302
30,1,3,power,NEW-MMMD,0,4,57724.33485554718,52831.21898064772,1.506394703235032e-06,0.5173158560898994,13.440571538463855
30,1,4,power,NEW-MMMD,0,3,462.42440340013655,461.97345680459483,1.4528518429461757e-06,4.690622054733568,7.85701019183487
30,1,5,power,NEW-MMMD,0,3,803.1333245936878,801.8626975499178,1.3570270912754547e-06,0.27319295630929363,8.672769208068273
30,1,6,power,NEW-MMMD,0,4,59549.423189044144,54592.823655613785,1.3996832744973797e-06,0.5802661187851351,11.280730173843311
30,1,7,power,NEW-MMMD,0,3,470.1044563714203,469.6338154149598,1.3454825749631558e-06,1.0475628618623636,10.0781568437955
30,1,8,power,NEW-MMMD,0,4,43492.64077304251,40934.70958050145,1.349541203427791e-06,3.01979226549242,11.881154516946628
30,1,9,power,NEW-MMMD,0,3,1486.3048024744226,1480.2100396415506,1.9102052431582406e-06,3.3291102735150515,7.765891363193936
30,1,10,power,NEW-MMMD,0,3,733.0271791324177,731.8024259383405,1.754850011472455e-06,2.3469551809656,6.703289141496913
30,1,11,power,NEW-MMMD,0,4,24169.994965158647,23855.540489061856,3.8264696831277736e-07,1.1143854343153545,13.25740684218422
30,1,12,power,NEW-MMMD,0,4,14201.370576150528,14092.60278637506,3.8388342482937035e-07,1.4136464605141041,9.82940632706789
30,1,13,power,NEW-MMMD,0,3,669.8578585175122,668.9150656913398,1.4360103857425658e-06,0.9851243048732412,8.731485246948253
30,1,14,power,NEW-MMMD,0,3,600.3534279764805,599.5356036431162,1.5082321064053203e-06,0.38150637463065873,8.252037426845378
30,1,15,power,NEW-MMMD,0,3,1476.2009840723024,1470.2087790645971,1.930796309604567e-06,0.10897287922612187,8.747023401907688
30,1,16,power,NEW-MMMD,0,3,1503.4108030535228,1497.5247870381686,1.8421040288883662e-06,0.5288466965079006,9.702884443377451
30,1,17,power,NEW-MMMD,0,4,46329.4301083406,45150.123053632386,3.9823384440195595e-07,3.9069788120637376,11.051042922676698
30,1,18,power,NEW-MMMD,0,4,56188.81247973519,51649.585546231865,1.30452495335784e-06,0.6776231907388941,9.259686224062406
30,1,19,power,NEW-MMMD,0,3,841.7268495514809,840.355311961358,1.4189688333931827e-06,0.608411680907964,9.96334793965394
30,1,20,power,NEW-MMMD,0,3,767.9146665750388,766.7642676902653,1.3827087196852519e-06,0.4117416581244749,11.017759110791031
30,2,1,power,NEW-MMMD,0,4,20255.842342668882,20030.079237064714,3.9763107721389846e-07,1.9948790130554188,12.666817452442505
30,2,2,power,NEW-MMMD,0,4,25346.739605509618,24976.115316697716,4.2684514045757984e-07,0.2959990984317191,7.426561757606894
30,2,3,power,NEW-MMMD,0,4,41999.57178171872,39392.90487185439,1.4238269761521276e-06,0.893168228262585,10.93410996051235
30,2,4,power,NEW-MMMD,0,3,483.02113156753387,482.53130103266494,1.3299856349096445e-06,0.13735686553290974,8.801362822533472
30,2,5,power,NEW-MMMD,0,3,1103.0323555985083,1100.4327863429723,1.576202189371078e-06,0.2774529862990318,6.1795600071232855
30,2,6,power,NEW-MMMD,0,3,467.696147972623,467.23989101133895,1.3528016032440166e-06,0.7291950034713024,9.782141424277427
30,2,7,power,NEW-MMMD,0,4,40926.86058155684,38214.75894828497,1.5322527642976134e-06,8.565052674918181,15.711310827652857
30,2,8,power,NEW-MMMD,0,3,797.6510140273139,796.3720965795197,1.3577955936676012e-06,0.8324891654307739,10.469270768601719
30,2,9,power,NEW-MMMD,0,3,721.4409059102521,720.3923505409275,1.3143815905884924e-06,0.551574165445958,12.935845090266652
30,2,10,power,NEW-MMMD,0,3,787.5829977721377,786.1323815359362,1.8088287912231156e-06,1.7085862720749887,13.108603700147732
30,2,11,power,NEW-MMMD,0,3,616.5160851311938,615.6907117180173,1.5271551491440278e-06,1.5019690376215218,10.969086371862709
30,2,12,power,NEW-MMMD,0,3,616.4374533852692,615.550665726094,1.5046911822597244e-06,0.7791778832722155,11.550919018885544
30,2,13,power,NEW-MMMD,0,3,1342.7410499335397,1337.989881225607,1.913971828384049e-06,0.20650574962766438,8.683279084111568
30,2,14,power,NEW-MMMD,0,3,686.6304852026085,685.6936617382751,1.3268698729972182e-06,0.011070321332032495,9.543883609397609
30,2,15,power,NEW-MMMD,0,4,34103.96979811706,33489.343932241005,3.9744360646563015e-07,2.0943491008571353,10.436602339051657
30,2,16,power,NEW-MMMD,0,3,686.0081744834494,685.0448326489469,1.3344513587591792e-06,0.6840391164825446,6.385172032028651
30,2,17,power,NEW-MMMD,0,3,584.089085528667,583.3824100152941,1.3905096364877308e-06,0.009865059546024459,13.415569340998152
30,2,18,power,NEW-MMMD,0,3,725.9568199883274,724.8587873448189,1.3329311707489725e-06,1.1310687885286486,10.153209624642287
30,2,19,power,NEW-MMMD,0,3,932.982655876548,931.0514151645821,1.6161623927185046e-06,2.0151858184254525,8.78180700260792
30,2,20,power,NEW-MMMD,0,3,619.170191449378,618.3770693669932,1.51135109444451e-06,0.5683576546605056,8.18645919006161
30,3,1,power,NEW-MMMD,1,3,630.958188037559,630.1192916152714,1.326133218882559e-06,10.836892525568787,10.398381879500471
30,3,2,power,NEW-MMMD,0,4,61327.801132647,55894.806267294385,1.3914256864972284e-06,2.221678412153211,9.129386097830588
30,3,3,power,NEW-MMMD,0,4,18877.83021417866,18704.642908806392,3.589717701283411e-07,2.371652317203832,8.527524360895459
30,3,4,power,NEW-MMMD,0,4,48154.958167000266,44889.53766532834,1.4603639693401522e-06,0.5098763730187366,12.129869558170295
30,3,5,power,NEW-MMMD,0,4,26146.02019464464,25768.83565448368,3.828474990159622e-07,3.081447744285258,8.58710601745108
30,3,6,power,NEW-MMMD,0,4,44464.8204754513,41639.16982549596,1.3241407216594782e-06,1.9511363142077727,18.10220248985371
30,3,7,power,NEW-MMMD,0,4,36689.48891004288,35985.89360652885,4.180009735613062e-07,2.845131309638658,16.70852392517823
30,3,8,power,NEW-MMMD,0,3,540.4397362353652,539.7882036255872,1.4665767724178345e-06,0.4142173304409513,7.314277448724494
30,3,9,power,NEW-MMMD,0,4,54240.25812090355,52673.232985404175,3.7344583452793613e-07,2.407421972911571,12.618663256332894
30,3,10,power,NEW-MMMD,0,3,553.994360006319,553.3381894884367,1.3830314415787346e-06,0.7993883359512415,10.267536398994123
30,3,11,power,NEW-MMMD,0,3,560.5526715304568,559.8975676779623,1.369604875635044e-06,0.4773591466185809,10.777171238161284
30,3,12,power,NEW-MMMD,0,3,589.5669002534596,588.8114425433721,1.4584202337749453e-06,2.9973061935535923,13.950789377635779
30,3,13,power,NEW-MMMD,0,3,673.8907414868543,672.8945488775737,1.5010207229227794e-06,0.9825429884802441,9.76216647357662
30,3,14,power,NEW-MMMD,0,4,54364.1396981498,50069.98342628732,1.5539703421157408e-06,0.9279371121870348,15.648875482745874
30,3,15,power,NEW-MMMD,0,3,928.2686736893547,926.3808260356028,1.5635820311496092e-06,3.489442359623409,7.499475674592588
30,3,16,power,NEW-MMMD,0,3,1665.7307536121866,1658.8148118303886,1.7139397842006044e-06,3.8043765323958443,6.404054409951744
30,3,17,power,NEW-MMMD,0,4,30066.82570618999,29565.569801826594,4.007826459960799e-07,2.5843555922889436,13.529039205860855
30,3,18,power,NEW-MMMD,0,3,601.7360170680315,600.9655043346237,1.4046352120952735e-06,0.12852383933703337,8.640383452943889
30,3,19,power,NEW-MMMD,0,4,45823.880428633776,42807.196606814105,1.3095379023803919e-06,1.6937826047628022,9.138484628834794
30,3,20,power,NEW-MMMD,0,4,59396.43376265961,54453.285072109466,1.4220398410387034e-06,3.2891409082424374,9.445779721069995
30,4,1,power,NEW-MMMD,0,3,785.4149273115112,784.1114062701151,1.4837216451533248e-06,0.015312875028412302,7.8805204838721385
30,4,2,power,NEW-MMMD,0,4,51523.231285099864,47582.95251102447,1.4383787828923992e-06,2.7151887177411496,10.247496950551314
30,4,3,power,NEW-MMMD,0,4,53614.09378530796,52150.61026338412,4.2578977710975074e-07,3.066727832493184,10.48497168546707
30,4,4,power,NEW-MMMD,0,4,54066.69305165503,49749.3581973575,1.4633498914732425e-06,0.005637573180205395,11.402410622254864
30,4,5,power,NEW-MMMD,0,4,45538.029827486615,44473.45628263244,3.773453917402953e-07,2.9233526962824885,11.289299583744075
30,4,6,power,NEW-MMMD,0,3,680.8442308454993,679.8580037560641,1.3600779810520688e-06,0.421543310175616,11.60565062213996
30,4,7,power,NEW-MMMD,0,3,545.4430422821164,544.8272628827034,1.4022564722557794e-06,0.1896595052405432,8.656229164460116
30,4,8,power,NEW-MMMD,0,4,16465.605570648135,16306.939883305138,4.191473247217194e-07,0.8628332307792408,11.616742808101273
30,4,9,power,NEW-MMMD,0,3,708.7756517654367,707.6293162113319,1.5372170303424963e-06,1.5755528210805623,11.839255823899482
30,4,10,power,NEW-MMMD,0,3,537.5386699236676,536.8657586806995,1.5982924763109522e-06,0.23262207512329863,11.755966380405809
30,4,11,power,NEW-MMMD,0,4,29109.06279686213,28628.03801711413,4.492994291327098e-07,0.8110071118970215,15.618457755574907
30,4,12,power,NEW-MMMD,0,3,738.9014509301832,737.7230495131088,1.4698592647661575e-06,0.5498681097226357,11.11711595416385
30,4,13,power,NEW-MMMD,0,4,57095.487534023654,55378.929526306114,4.162498705379626e-07,0.9980499027626668,14.341947417885335
30,4,14,power,NEW-MMMD,0,3,2148.5593717699167,2136.537898550466,1.7555822897603372e-06,3.754976511354519,9.117936391070906
30,4,15,power,NEW-MMMD,0,3,604.1149344884384,603.3584827653863,1.3749759680158302e-06,2.7544844076078485,7.611705512505157
30,4,16,power,NEW-MMMD,0,3,579.1865536752208,578.4272158856788,1.6409171177909987e-06,1.5312598579671217,9.745912310449045
30,4,17,power,NEW-MMMD,0,4,39645.70705430332,37208.163257254855,1.5558190326302745e-06,0.3911140400747657,9.172495216364691
30,4,18,power,NEW-MMMD,0,4,27409.79702127149,27019.277959097177,3.75072530721132e-07,1.715028952624418,14.343554965135793
30,4,19,power,NEW-MMMD,0,4,33587.66641543526,32949.714458262824,4.2109977417934113e-07,1.7423059757911419,8.64625710758295
30,4,20,power,NEW-MMMD,0,4,46642.81385257068,45433.63916839393,4.125903013807147e-07,0.5855856090838154,11.997142626031179
30,1,1,type1_a,GEXP-5,0,5,92269969.82981923,2055497.7844858877,4.0122958337406655e-07,1.0111774430739615,11.425440414647575
30,1,2,type1_a,GEXP-5,0,5,44375582.12359064,1867186.931363694,4.7683590766044626e-07,1.2135391866427838,12.790858416243205
30,1,3,type1_a,GEXP-5,0,5,3178029.1289788787,1144409.1885435677,4.956321766091532e-07,1.3260608512827048,15.425971606261566
30,1,4,type1_a,GEXP-5,0,5,73294164.61462638,2104062.5101340646,4.2188379351325137e-07,1.7251372389788102,9.567700094666895
30,1,5,type1_a,GEXP-5,0,5,30205852.331934903,1768509.1362687477,5.13628207889287e-07,1.0022129130299664,8.469972107842427
30,1,6,type1_a,GEXP-5,0,5,76764845.5328108,2261559.264877569,3.452600011254645e-07,3.145092932621367,8.850359647908586
30,1,7,type1_a,GEXP-5,0,5,26648589.571220875,1909691.9319505198,4.119394829278649e-07,1.555938583485954,11.766296121767496
30,1,8,type1_a,GEXP-5,0,5,41119907.30322113,1818637.1851849598,4.398745768291946e-07,8.087816059862018,12.02092561996624
30,1,9,type1_a,GEXP-5,0,5,107240847.19450445,2053800.8572414566,4.2342338434151914e-07,1.3148346788960055,8.035358676942652
30,1,10,type1_a,GEXP-5,0,5,14374232.884217791,1526782.8593894376,5.37557872592411e-07,0.46398363810051535,8.977912171131386
30,1,11,type1_a,GEXP-5,0,5,111276076.89777835,1957680.2365414351,4.2776502662883295e-07,1.3025689968647214,9.883734332827904
30,1,12,type1_a,GEXP-5,0,5,118196621.15395074,1938354.0295088869,4.578032375281228e-07,1.6307357393033617,11.686794856433997
30,1,13,type1_a,GEXP-5,0,5,17212256.00664017,1857709.2071800104,4.2227629867664556e-07,2.374535593640701,10.26898330147485
30,1,14,type1_a,GEXP-5,0,5,31533930.368164446,1962036.5050454387,3.9704863848511806e-07,1.9572184180485976,11.921245251578531
30,1,15,type1_a,GEXP-5,0,5,6602727.339680024,1482976.8225731952,4.6337836093349716e-07,2.8703947439612856,12.478312604250787
30,1,16,type1_a,GEXP-5,0,5,13330202.688821102,1493251.2015951248,5.277581431375386e-07,0.6502115428414115,14.149410959538686
30,1,17,type1_a,GEXP-5,0,5,37820730.11605772,1961152.9260092129,4.6918905362320077e-07,1.820483279080812,10.904864990742272
30,1,18,type1_a,GEXP-5,0,5,69849174.14127976,2106405.35629414,3.886195120399832e-07,0.4720858123680496,10.321019721806119
30,1,19,type1_a,GEXP-5,0,5,330683379.3759133,2269429.277497007,3.3602997129642074e-07,1.8141162152867487,8.332427539851507
30,1,20,type1_a,GEXP-5,0,5,143300706.0752676,2217583.4695604104,4.00690389113036e-07,6.896569026652969,11.286127583925195
30,2,1,type1_a,GEXP-5,0,5,27144032.922820814,1915119.7647900644,4.5733792879662543e-07,2.5197926168843208,11.615143315543158
30,2,2,type1_a,GEXP-5,0,5,29857464.53574485,1813619.0284468688,4.7557797890877657e-07,1.280284813547973,12.949441747075067
30,2,3,type1_a,GEXP-5,0,5,13419727.581963595,1759415.3926353098,4.352924357721231e-07,0.6357925353133194,17.248028219363995
30,2,4,type1_a,GEXP-5,0,5,24682640.80572298,2030151.0181697656,3.5309351417617696e-07,0.7455029506121704,12.233579698452127
30,2,5,type1_a,GEXP-5,0,5,26759954.25844608,1917893.2519233993,3.7440721885533625e-07,1.5114905081264993,12.876652193356614
30,2,6,type1_a,GEXP-5,0,5,77473742.2806903,2159153.494630004,3.942068602530775e-07,1.1706828682842465,13.074287698858893
30,2,7,type1_a,GEXP-5,0,5,22752370.79540581,1928597.1697627674,3.8781128427043425e-07,1.8111839583692841,12.565796660146493
30,2,8,type1_a,GEXP-5,0,5,41219198.39240926,1758580.0672252914,5.584256666667201e-07,1.7740588050642003,12.885243281263048
30,2,9,type1_a,GEXP-5,0,5,14310967.015350051,1753275.4803331,5.031093814579694e-07,1.3867274330836068,12.020361536906536
30,2,10,type1_a,GEXP-5,0,5,236495006.87529913,2201689.8110493193,3.63751656979413e-07,0.9103800281555472,10.938441893582503
30,2,11,type1_a,GEXP-5,0,5,83578186.83118074,1930861.6506441056,5.039049937821525e-07,1.1263707743487075,11.017225470561089
30,2,12,type1_a,GEXP-5,1,5,248774929.63749865,2348820.6845644014,3.4988180605659625e-07,34.01387870471751,9.761855234542235
30,2,13,type1_a,GEXP-5,0,5,29480453.787765946,1928683.749456805,4.2544329740047657e-07,2.6178024674507014,12.83108747112307
30,2,14,type1_a,GEXP-5,0,5,25882422.794600032,2020675.50532078,3.9569330608453436e-07,5.470239143929412,8.063792274420901
30,2,15,type1_a,GEXP-5,0,5,6779756.837983327,1532539.2942052975,4.1233738165184805e-07,1.808639193937399,10.307861874826255
30,2,16,type1_a,GEXP-5,0,5,19742471.54497271,1583111.1529787818,5.731551574949694e-07,0.9374149119570916,13.471513803835052
30,2,17,type1_a,GEXP-5,0,5,228875265.17968357,2203737.264867839,4.513738077553717e-07,2.3447920284480404,12.243521678216853
30,2,18,type1_a,GEXP-5,0,5,6435323.950235959,1468654.1355262436,4.6320705908748855e-07,1.911606182420428,14.332384092773518
30,2,19,type1_a,GEXP-5,0,5,44628509.47953956,1857206.2531048853,4.938133987671692e-07,1.8675108898397275,8.595376830711826
30,2,20,type1_a,GEXP-5,0,5,29044720.47667341,1801635.8316210331,4.484421482240652e-07,0.29332550309024796,12.307648784849762
30,3,1,type1_a,GEXP-5,1,5,106753283.75498877,2048999.1178745881,4.061731715321683e-07,9.944539964706792,7.352181332321379
30,3,2,type1_a,GEXP-5,0,5,115975414.8763483,2141046.555435424,3.7696232304539034e-07,1.3316855270985144,8.947746834159904
30,3,3,type1_a,GEXP-5,0,5,153681225.36036792,2039703.899582144,4.1809043450993124e-07,2.5256593024503076,17.761855362573527
30,3,4,type1_a,GEXP-5,0,5,56684918.37188327,1815758.6954106225,5.235710482174003e-07,1.763078301693426,11.167213263536684
30,3,5,type1_a,GEXP-5,0,5,2678339.0239658286,1077384.0376252031,4.997800925999675e-07,3.3105907654289695,10.853428532893002
30,3,6,type1_a,GEXP-5,0,5,4722020.053161336,1332051.8713332082,4.5743074955932154e-07,0.529271988973754,19.535944589634596
30,3,7,type1_a,GEXP-5,0,5,205535952.20685428,1913211.7619151692,5.606186682390825e-07,1.4668879375821704,8.654922351811516
30,3,8,type1_a,GEXP-5,0,5,62183696.74714173,2119850.5405508466,4.284796638053796e-07,0.9201828365341918,15.978967147807701
30,3,9,type1_a,GEXP-5,0,5,23715174.910930075,1699099.9575088045,5.442744176187402e-07,1.0910897902930827,7.5874396611329695
30,3,10,type1_a,GEXP-5,0,5,10175858.78075651,1720311.2365479167,4.16582438633616e-07,0.3364515995712658,14.549688255995015
30,3,11,type1_a,GEXP-5,0,5,19988715.203107156,1693534.3473621365,4.7360083464026486e-07,4.433695237733517,13.752827669911403
30,3,12,type1_a,GEXP-5,0,5,69650533.06942718,1784012.2181751288,5.474848282982754e-07,1.5770060598033169,14.501980962382223
