outer_iter,inner_iter,scenario,method,reject,q,cond_raw,cond_reg,ridge_lambda,stat,cutoff
1,15,power,NEW-MMMD,0,4,21701.375687509197,20790.05393886161,1.0260207838277165e-06,5.69327322181177,16.329822727481822
1,16,power,GEXP-5,1,5,5813547.375186339,1163148.5942386792,3.8306817955246275e-07,8.55279406217332,8.262953291503841
1,16,power,NEW-MMMD,0,4,24822.079273549065,23613.298845226993,1.091550196077043e-06,8.481861590625819,15.553798352257305
1,17,power,GEXP-5,0,5,8580019.022613289,1242374.2537290032,3.6740668042703717e-07,3.827777035563855,12.16893985406442
1,17,power,NEW-MMMD,0,4,22404.80168807707,21417.08859572094,1.0445416024905969e-06,3.7876199685818466,12.84558823364016
1,18,power,GEXP-5,1,5,20682764.076738384,1391102.212143507,3.4548010238930597e-07,26.366467411999928,9.579903479268879
1,18,power,NEW-MMMD,1,4,33660.7523483538,31513.89840529193,9.966506374236985e-07,26.391533391390876,12.573532203244124
1,19,power,GEXP-5,0,5,38295998.743184514,1451771.5513396955,4.0203529639164464e-07,6.424221589775698,12.512054744641663
1,19,power,NEW-MMMD,0,4,41292.57445269513,38090.83678343413,1.1724313345804363e-06,5.823591528891143,9.121726638448491
1,20,power,GEXP-5,0,5,8179584.960773396,1224770.4548521084,4.058495988681125e-07,5.474625370964219,9.616522692994767
1,20,power,NEW-MMMD,0,4,25253.21375374244,23985.174777534452,1.1566303095567965e-06,5.653297329948991,12.034176991808943
1,1,type1_a,GEXP-5,0,5,2632749.22900208,951518.902640158,3.663411285022933e-07,6.500614806578959,12.474260115134241
1,1,type1_a,NEW-MMMD,0,4,18601.890401844114,17930.71108854762,1.0492084526980178e-06,6.259003700232622,7.364232052170548
1,2,type1_a,GEXP-5,0,5,27508234.689087465,1482832.9336207628,3.4180548420616246e-07,6.248624696353016,12.569352679022945
1,2,type1_a,NEW-MMMD,0,4,40785.6933865438,37779.71642053123,1.005699983200481e-06,3.6425895485876154,8.000003911073074
1,3,type1_a,GEXP-5,0,5,3431957.338770767,991288.8419812556,3.8902465864782454e-07,1.5071110234543426,11.153595286658497
1,3,type1_a,NEW-MMMD,0,4,17225.878953040465,16619.15519736673,1.085757923444625e-06,1.4767694530102062,9.322049384730319
1,4,type1_a,GEXP-5,0,5,16949756.62764091,1299702.3611901184,4.190854379727969e-07,1.7442825609420396,10.896914851574104
1,4,type1_a,NEW-MMMD,0,4,28253.886901839218,26636.67861490988,1.1894421247276317e-06,1.8597459166111534,11.501175136700612
1,5,type1_a,GEXP-5,0,5,1616217.051906143,789247.0521908862,3.38465848159717e-07,1.6208362595310746,10.916575180891991
1,5,type1_a,NEW-MMMD,0,4,14917.666578967923,14501.588635526285,9.721616419521369e-07,1.3169442026991476,10.685888081050052
