outer_iter,inner_iter,scenario,method,reject,q,cond_raw,cond_reg,ridge_lambda,stat,cutoff
1,11,type1_a,NEW-MMMD,0,4,21573.20091214662,20663.069130996522,1.1695353707011685e-06,4.780601232253353,21.712658575915825
1,12,type1_a,GEXP-5,0,5,12575474.909310704,1347378.417151582,3.7784890728066454e-07,1.8031934573614876,13.569456157667357
1,12,type1_a,NEW-MMMD,0,4,27541.967687075077,26101.25570945439,1.0937644013587061e-06,1.2048204743972795,13.319788263037587
1,13,type1_a,GEXP-5,0,5,7848510.31664946,1210983.4912400472,5.151936345977103e-07,1.4922077942983094,13.720302246436162
1,13,type1_a,NEW-MMMD,0,4,26062.05182064629,24704.325573661612,1.4626277960611918e-06,1.3786074159200599,10.022690356154246
1,14,type1_a,GEXP-5,0,5,1901311.0003811568,833082.7606898999,4.4429485095297743e-07,1.3839743204709833,14.256442031855203
1,14,type1_a,NEW-MMMD,0,4,16360.217188889414,15838.842061301457,1.2654048573212355e-06,1.186834556323026,12.624041087355465
1,15,type1_a,GEXP-5,0,5,25518120.11041656,1556101.4077008748,4.132878851279163e-07,1.0574825781525092,10.327438839785103
1,15,type1_a,NEW-MMMD,0,4,38186.86386274718,35656.507704017386,1.2350152802021952e-06,0.9650559862729386,12.301217460066601
1,16,type1_a,GEXP-5,0,5,17699502.07391578,1446108.3097704484,4.151662003741758e-07,2.6588133111420404,9.350272979831342
1,16,type1_a,NEW-MMMD,0,4,29669.03157833428,28061.116418126658,1.2170433186019823e-06,1.678893506402737,10.452559783408685
1,17,type1_a,GEXP-5,0,5,9419150.635460928,1246952.839760489,4.589411441501286e-07,1.4837478470231602,12.8564417187639
1,17,type1_a,NEW-MMMD,0,4,26244.870663342812,24881.91061070629,1.302226153758858e-06,1.4307951406392547,8.806660291119606
1,18,type1_a,GEXP-5,0,5,7948226.171465389,1160419.0861664356,4.998966673983724e-07,3.9537875019369793,9.478330509728137
1,18,type1_a,NEW-MMMD,0,4,23574.421291919058,22443.411491108487,1.3553488795858945e-06,4.143573794007082,9.023316640358292
1,19,type1_a,GEXP-5,0,5,13265958.94378612,1329198.0889265747,4.777028663033705e-07,2.959881282971324,9.852422320294904
1,19,type1_a,NEW-MMMD,0,4,31597.35486745901,29663.472678340488,1.3773010998107412e-06,3.0877327695693992,11.00385485778927
1,20,type1_a,GEXP-5,0,5,7059490.656553836,1234396.9900594612,4.1555280222514706e-07,1.1932645904857537,15.669431174908361
1,20,type1_a,NEW-MMMD,0,4,23335.179108836237,22287.15145504389,1.1963409101768103e-06,1.2205847647105816,16.63937249305946
1,1,type1_b,GEXP-5,0,5,1825430.391380376,805985.1870721878,4.015369633533552e-07,1.3509046068980979,8.203411616990602
1,1,type1_b,NEW-MMMD,0,4,16764.453164635954,16208.755031331562,1.1298431568578335e-06,1.3242524298014402,9.142028122128522
1,2,type1_b,GEXP-5,0,5,2098124.9214852517,836574.2945525667,4.3169220902427754e-07,0.684704367666221,17.58620346132127
1,2,type1_b,NEW-MMMD,0,4,14989.164556336034,14532.224122805623,1.1932805254449054e-06,0.6475416195633734,8.976964464865416
1,3,type1_b,GEXP-5,0,5,2367611.992871606,813694.4149846038,5.013177006591517e-07,3.9938290327719557,11.448531287540579
1,3,type1_b,NEW-MMMD,0,4,14954.286054781727,14483.720482032448,1.2484260707135703e-06,4.0021096917233745,13.980126102641666
1,4,type1_b,GEXP-5,0,5,3974228.4835971957,966011.2945548529,4.7442845591651554e-07,1.904138219054893,10.160743917892905
1,4,type1_b,NEW-MMMD,0,4,17439.244413458957,16802.980485412347,1.2172203207738963e-06,1.9836564958831424,7.934044952924688
1,5,type1_b,GEXP-5,0,5,1761424.828292665,769232.0185130428,4.028589711752285e-07,1.5415202873851683,9.58527134819426
1,5,type1_b,NEW-MMMD,0,4,13118.911104959585,12770.41520875807,1.090853879619874e-06,1.6593530832067387,11.169213666075034
1,6,type1_b,GEXP-5,0,5,3320616.5873698974,964095.2798116812,4.2923775553064174e-07,3.2052176660610456,7.774334926093045
1,6,type1_b,NEW-MMMD,0,4,16037.678395603953,15501.005131079406,1.183542346016403e-06,2.962277064083281,12.299324143324746
1,7,type1_b,GEXP-5,0,5,5638923.268129814,1144337.874319211,3.843405041760384e-07,4.423752680248995,13.74647053355195
1,7,type1_b,NEW-MMMD,0,4,22055.758675604837,21096.647167992112,1.0832306310565739e-06,3.6764563688208725,9.441152265298133
1,8,type1_b,GEXP-5,0,5,5410190.482550746,1132128.4593483093,3.4904080320740116e-07,4.426037529850319,13.575345413697184
1,8,type1_b,NEW-MMMD,0,4,17032.892942335562,16462.358874109115,9.746950204192768e-07,0.26861188135223746,13.339644210035186
1,9,type1_b,GEXP-5,0,5,1081093.0000752814,581609.6301665923,4.3071571438960667e-07,1.585232118309321,12.844128182682903
1,9,type1_b,NEW-MMMD,0,4,13164.203170406065,12787.44368184217,1.128235773187595e-06,0.8874923998705597,9.71897158279481
1,10,type1_b,GEXP-5,0,5,9826081.99971529,1194958.1123067534,4.557486361681613e-07,0.6013479845201353,10.115867309315025
1,10,type1_b,NEW-MMMD,0,4,21661.22264625057,20695.922461868893,1.244339176158159e-06,0.5808538994576353,9.176696281200002
1,11,type1_b,GEXP-5,0,5,7093549.440566392,1200410.8060148226,3.953804278111974e-07,3.0106795025198494,6.6555585580930945
1,11,type1_b,NEW-MMMD,0,4,20342.350305195876,19520.973741188274,1.122481633156762e-06,2.506529909139058,8.301744897673583
1,12,type1_b,GEXP-5,0,5,3561805.483462284,1010081.2557963285,3.867817573336636e-07,1.8268574148322898,9.148559911637332
1,12,type1_b,NEW-MMMD,0,4,20101.045939383745,19284.480472317802,1.0870042098127648e-06,1.761909790436679,12.286529756917359
1,13,type1_b,GEXP-5,0,5,6159599.624301678,1050414.1443290403,5.489082526510249e-07,3.933036864844887,20.819277498380167
1,13,type1_b,NEW-MMMD,0,4,19856.34122777236,19052.19352683697,1.3626922031717396e-06,2.9962582322532114,14.059648957969323
1,14,type1_b,GEXP-5,0,5,2090231.4782998932,822656.9011926373,4.2830127931589583e-07,1.7827984938874124,10.978744391573935
1,14,type1_b,NEW-MMMD,0,4,16464.863182415986,15897.749278086783,1.1827128576817534e-06,1.6964090151723692,11.181136580220253
1,15,type1_b,GEXP-5,0,5,32432084.65706098,1542112.765181903,4.106048935662948e-07,5.963408951076701,10.571041571039409
1,15,type1_b,NEW-MMMD,0,4,38824.70691328234,36156.09484696236,1.2198897047449408e-06,3.5476518660360057,15.575797618919832
1,16,type1_b,GEXP-5,0,5,6685411.505845864,1150328.5467023477,4.21848389191357e-07,3.274410289816217,15.609752669314227
1,16,type1_b,NEW-MMMD,0,4,19366.614662454984,18601.066055417148,1.1757914811847942e-06,1.261873492896223,14.406693396815754
1,17,type1_b,GEXP-5,0,5,4565336.058475367,1008262.639311445,5.010996980112799e-07,2.4031023853326303,8.488717108805513
1,17,type1_b,NEW-MMMD,0,4,18671.894324972174,17950.102341272406,1.2963852387768552e-06,2.062772143507818,8.435381634322125
1,18,type1_b,GEXP-5,0,5,2087468.0536028545,753180.733674369,5.347025814492775e-07,2.3404265517132785,12.459620595291607
1,18,type1_b,NEW-MMMD,0,4,5298.57445282939,5269.171505295763,5.3470258087197e-07,2.222721335150144,10.657037897258256
1,19,type1_b,GEXP-5,0,5,347361.4192604032,267484.515695236,5.89514548769624e-07,0.644214243742145,10.030471379421074
1,19,type1_b,NEW-MMMD,0,4,4569.028105273359,4546.599364457909,5.89514548185459e-07,0.6042448446318582,17.762234720502736
1,20,type1_b,GEXP-5,0,5,1093610.1125622948,612384.6330998456,3.9750987367683706e-07,1.7174954078671192,16.434038586023217
1,20,type1_b,NEW-MMMD,0,4,12678.24375770495,12351.591146148765,1.096353465829533e-06,1.5227263125570847,13.388710925829663
2,1,power,GEXP-5,1,5,22497107.274696533,1339041.342555861,4.1852340500700404e-07,20.701219743666996,15.01598289733639
2,1,power,NEW-MMMD,1,4,31411.024699140966,29435.52377640774,1.1962255177467735e-06,18.371126693559404,12.44035972402398
2,2,power,GEXP-5,0,5,3282665.762858898,1021514.9570283965,4.591279540772441e-07,4.6638632262199735,10.628771366381303
2,2,power,NEW-MMMD,0,4,24323.618468344066,23169.94221034398,1.321496289263455e-06,4.469784889860464,10.1881588882363
2,3,power,GEXP-5,1,5,14779251.369260378,1299387.9324419955,4.7378012157986405e-07,12.462611256260828,9.52328854331818
2,3,power,NEW-MMMD,1,4,28446.81839232524,26820.081681538373,1.3495582389938668e-06,12.078596361930316,9.068035325081222
2,4,power,GEXP-5,1,5,1847050.2398101809,726126.531474677,4.979861968175093e-07,42.33963449175741,10.375121832352843
2,4,power,NEW-MMMD,1,4,5476.382282221508,5445.478916604153,4.979861971805355e-07,42.2862003684549,12.88759218659088
2,5,power,GEXP-5,1,5,760359.0794022289,483443.6085840932,4.525174831703764e-07,28.424387291780633,9.642629830764617
2,5,power,NEW-MMMD,1,4,13298.402866616823,12922.566617590284,1.2274297994303964e-06,26.716533632178113,11.904604140067955
2,6,power,GEXP-5,1,5,15714323.011865184,1309571.5244146683,4.845949451019253e-07,21.914962961706635,12.122214332502587
2,6,power,NEW-MMMD,1,4,30618.92941444087,28748.83109804881,1.3808165764336328e-06,22.18502369834509,10.911086785887596
2,7,power,GEXP-5,1,5,4797553.777775719,1007251.2513626302,4.999151280988569e-07,20.55206090177802,12.199027504180384
2,7,power,NEW-MMMD,1,4,19395.498151825526,18625.130084187724,1.250851860923442e-06,20.43239552172539,11.142478374472004
2,8,power,GEXP-5,0,5,14600184.352131147,1278848.2272696663,4.5739019156428837e-07,2.7134123074642105,12.404425290747048
2,8,power,NEW-MMMD,0,4,26922.42499061666,25458.494409319723,1.28849455810621e-06,2.786746158224176,11.811776402971947
2,9,power,GEXP-5,0,5,1836994.0782280173,772627.7951587585,5.387968624266828e-07,14.76585495259269,17.49944658847952
2,9,power,NEW-MMMD,1,4,17449.393435993195,16831.638279444775,1.4042063826740185e-06,15.3762929656137,10.454580676447318
2,10,power,GEXP-5,1,5,3042706.506814746,916104.4737691244,4.678839427582027e-07,23.545819958377024,14.450437542387503
2,10,power,NEW-MMMD,1,4,16719.519701309375,16124.586030002725,1.2638229265559446e-06,22.50077725376738,13.643696598257975
2,11,power,GEXP-5,1,5,6242953.356685678,1204219.5202165823,4.7102470619137827e-07,16.54275842702168,9.978715272923543
2,11,power,NEW-MMMD,1,4,26925.755977357083,25523.114044995684,1.3607755010471953e-06,15.788761638820315,12.427879048381849
2,12,power,GEXP-5,0,5,2536305.061458432,870021.6926081324,3.9245175486882304e-07,6.077500060019503,9.612446100830118
2,12,power,NEW-MMMD,0,4,14265.510636429719,13837.557112436403,1.0639751170611155e-06,6.0613016639818635,9.981903620028087
2,13,power,GEXP-5,0,5,18703719.00668952,1328048.0255733544,3.968943755371374e-07,10.016444300179757,13.652514545569618
2,13,power,NEW-MMMD,0,4,28013.49007231202,26445.744540635136,1.1320762106585239e-06,7.1303755903188915,12.241568870903603
2,14,power,GEXP-5,1,5,12070644.69796663,1187884.8582848948,4.771759362016602e-07,24.727305163021455,9.520984556132346
2,14,power,NEW-MMMD,1,4,26161.863921934717,24805.03495080152,1.2119222719465578e-06,24.374397133520596,7.380993392617504
2,15,power,GEXP-5,1,5,5874800.485717931,1083946.3688828063,4.916302408668387e-07,37.136032648308685,12.208560243536594
2,15,power,NEW-MMMD,1,4,21677.512529924257,20732.489189212938,1.2717197784593949e-06,37.319186900129154,11.598745531353403
2,16,power,GEXP-5,1,5,2549122.628728757,933247.0836890939,4.3008640805668694e-07,18.200694210445363,11.293477745842278
2,16,power,NEW-MMMD,1,4,19784.91520568135,19018.36693481111,1.2265502265638426e-06,19.755938518095007,7.680139814332328
2,17,power,GEXP-5,1,5,15210300.558334686,1300293.8418329745,5.274850643657636e-07,31.822519846866072,9.131359190043
2,17,power,NEW-MMMD,1,4,32614.97376841436,30563.88174507361,1.4386932724475883e-06,32.015207454682255,13.402537197935539
2,18,power,GEXP-5,1,5,3385278.200138539,970857.4377645631,4.449928619002883e-07,11.410418627622256,9.012436677089376
2,18,power,NEW-MMMD,1,4,17578.204596871536,16935.81870674117,1.2291712256948096e-06,11.47738863913018,7.830345287718671
2,19,power,GEXP-5,0,5,3608843.6483497326,962468.4059249366,5.560423806402409e-07,10.133878788199581,10.89731073165124
2,19,power,NEW-MMMD,0,4,20405.743954853384,19574.847295335607,1.4034317198878792e-06,9.247677948338238,9.60283852406109
2,20,power,GEXP-5,0,5,13835798.92664221,1300896.0822906338,4.869794198420086e-07,10.084073840296291,16.46588350530969
2,20,power,NEW-MMMD,0,4,30691.503781720054,28818.067082923855,1.3915834443668439e-06,9.483310132747103,12.952836408459333
2,1,type1_a,GEXP-5,0,5,4716276.680188628,1097675.7740280333,4.2485629515022316e-07,2.078317367581371,7.394020523716665
2,1,type1_a,NEW-MMMD,0,4,18916.192911880324,18202.490195192448,1.1971924908835157e-06,2.4712092317546226,13.280119314902755
2,2,type1_a,GEXP-5,0,5,9139870.126960391,1212346.5947689388,5.125732045581417e-07,1.7364798213906738,10.277823459001453
2,2,type1_a,NEW-MMMD,0,4,27514.40345296928,25997.37613000031,1.4212432436056494e-06,1.2982415899176956,8.429268398544293
2,3,type1_a,GEXP-5,0,5,19771567.901353694,1460918.3666809378,4.202919390419953e-07,1.435880250776961,6.142162296755131
2,3,type1_a,NEW-MMMD,0,4,34237.48678070362,32100.693807224656,1.2377463363894488e-06,1.1370629447697027,8.86131094382749
2,4,type1_a,GEXP-5,0,5,27653392.808843,1487986.994493104,4.1559823157884504e-07,0.8513038064612459,12.382294554765398
2,4,type1_a,NEW-MMMD,0,4,38638.13486267271,35902.831808677525,1.231912949302151e-06,0.37668030016177223,8.727875443746909
2,5,type1_a,GEXP-5,0,5,4825629.332048614,1097240.9580310707,4.800323899006052e-07,2.1107149826204363,9.75113580047357
2,5,type1_a,NEW-MMMD,0,4,20934.8657502807,20045.9187788245,1.358235554382285e-06,2.3148537441154247,10.860688766169627
2,6,type1_a,GEXP-5,0,5,54359728.574688874,1671501.9608441452,3.825715943177912e-07,3.3436828151788234,13.01177078746134
2,6,type1_a,NEW-MMMD,0,4,48331.36099066039,44450.96235337701,1.1630865823535447e-06,2.907685023096966,8.922412362338841
2,7,type1_a,GEXP-5,0,5,29926091.71280047,1405226.163740377,4.910674629526577e-07,1.3594026540660593,9.382636097736237
2,7,type1_a,NEW-MMMD,0,4,36661.050810926245,34057.613490778625,1.4213237677258155e-06,0.9283935143706508,9.715762220026948
2,8,type1_a,GEXP-5,0,5,58012245.21573784,1682995.0894062123,3.969016816378956e-07,5.064655476849794,9.671411224275275
2,8,type1_a,NEW-MMMD,0,4,51500.339720502285,47130.19030958418,1.2094127002620408e-06,3.1087920067107433,11.820053626792637
2,9,type1_a,GEXP-5,0,5,4324330.88430691,1090270.463066233,4.710740447216009e-07,1.3538454843222496,13.540875321760428
2,9,type1_a,NEW-MMMD,0,4,21116.931663151383,20240.199141146677,1.337467639253427e-06,1.5421490144859362,12.788348697024412
2,10,type1_a,GEXP-5,0,5,8506293.49974786,1308609.0127442777,4.074040915449533e-07,6.219261086839211,11.03506692849761
2,10,type1_a,NEW-MMMD,0,4,24327.010456397613,23228.311041139103,1.1805326399212784e-06,5.113867182804569,7.111320737355911
2,11,type1_a,GEXP-5,0,5,1740420.7848383917,764946.7100839315,4.827836635688643e-07,2.971037161176767,13.800507559387928
2,11,type1_a,NEW-MMMD,0,4,15862.218100184451,15339.43434451586,1.3310219599197789e-06,1.888529131538931,10.229139130171
2,12,type1_a,GEXP-5,0,5,42576847.22500972,1524983.214343178,3.9520654574918155e-07,2.014273115663869,13.202891875603287
2,12,type1_a,NEW-MMMD,0,4,41562.4473674324,38456.657859411345,1.1674677822592783e-06,2.0623966085524863,14.82546756266534
2,13,type1_a,GEXP-5,0,5,13920150.949408444,1363032.651825762,3.9454843884124363e-07,1.6333361384327105,13.284760134591767
2,13,type1_a,NEW-MMMD,0,4,26304.937574243195,24992.745102373865,1.1393165940718188e-06,1.7073919204706982,13.396164355751788
2,14,type1_a,GEXP-5,0,5,29294629.767548718,1407176.2577042847,3.7580834118122454e-07,2.551487913874954,8.885733192007798
2,14,type1_a,NEW-MMMD,0,4,35140.5959333533,32765.59053863734,1.0880299959848794e-06,2.430030027125902,10.103718715155035
2,15,type1_a,GEXP-5,0,5,3363257.0958378194,1014289.9025123251,4.0453809080145336e-07,3.0281069784420254,10.564795429767402
2,15,type1_a,NEW-MMMD,0,4,18037.472040154888,17390.635864976375,1.150701513434799e-06,3.137948638340573,10.952677946398433
2,16,type1_a,GEXP-5,0,5,5459878.831241594,1186454.7561079098,4.3944342314348987e-07,1.277657462597908,8.206452919655046
2,16,type1_a,NEW-MMMD,0,4,23255.36117887436,22225.410495128737,1.2698179210510583e-06,1.2569978338707122,14.023459949551315
2,17,type1_a,GEXP-5,0,5,12417823.020936046,1279208.115124295,4.005935163330559e-07,2.957371427754481,9.827193111414132
2,17,type1_a,NEW-MMMD,0,4,25590.05906743488,24269.821951613016,1.1437774105452084e-06,2.998985220584604,9.647318036473907
2,18,type1_a,GEXP-5,0,5,1076085.1494230472,643343.663448007,4.013089983329535e-07,0.7011674143164441,10.232069643249357
2,18,type1_a,NEW-MMMD,0,4,20651.300721243453,19864.41429775219,1.1850132761575002e-06,0.5674247093336109,8.185066800669972
2,19,type1_a,GEXP-5,0,5,4445579.588298847,1090092.5457796643,4.516398915925732e-07,1.915089804765671,13.809913771309132
2,19,type1_a,NEW-MMMD,0,4,22820.52812910765,21778.094705837,1.289594906943666e-06,1.0158318542190479,12.9230904752507
2,20,type1_a,GEXP-5,0,5,3482036.648181463,989392.5785620919,4.7617762708589056e-07,0.7677604705797876,12.502285886522602
2,20,type1_a,NEW-MMMD,0,4,19449.010068759217,18674.668899705128,1.3117047092863762e-06,0.495335323334821,17.516718123856787
2,1,type1_b,GEXP-5,0,5,2339839.5055333753,846113.4945098211,4.0967463320282777e-07,3.237468637678721,11.789037555390202
2,1,type1_b,NEW-MMMD,0,4,15345.917018387561,14850.878223869604,1.1119145828528373e-06,3.2719463174915475,11.024237473849277
2,2,type1_b,GEXP-5,0,5,2618729.173227151,869760.8381429471,5.118730056015645e-07,3.2648806864337416,15.068386531917449
2,2,type1_b,NEW-MMMD,0,4,16871.496471968323,16286.719547371933,1.3169754116352899e-06,1.7519485065938625,10.635601646767402
2,3,type1_b,GEXP-5,0,5,4833993.841375027,1144537.6501587962,4.376024511738845e-07,1.5429443150456734,10.975553527048556
2,3,type1_b,NEW-MMMD,0,4,26807.278294417487,25419.245009262246,1.2688280981685285e-06,1.5859287694489907,9.260309875649066
2,4,type1_b,GEXP-5,0,5,2528103.065174066,913502.0855549704,4.166602647970141e-07,0.8922470345097082,10.545229625161067
2,4,type1_b,NEW-MMMD,0,4,15755.198112912598,15257.447129487782,1.1705733832569906e-06,0.34491723213117087,12.029053002531283
2,5,type1_b,GEXP-5,0,5,1886760.8028825647,779871.8111555724,4.4501217972142257e-07,2.2923052555892127,9.559587606352396
2,5,type1_b,NEW-MMMD,0,4,15536.529822768818,15022.944145133786,1.2177130948742645e-06,2.1494901752172844,12.975963887048477
2,6,type1_b,GEXP-5,0,5,430744.6384104221,331906.78434240416,4.012455850030956e-07,1.7477928415226103,13.661645973741338
2,6,type1_b,NEW-MMMD,0,5,99230.41628543097,92910.10852064047,4.012455855512128e-07,1.6974817041069699,10.379834794328307
2,7,type1_b,GEXP-5,0,5,3994653.2779029463,1094096.3003835434,4.551120906053651e-07,1.391994115076841,12.568616864975981
2,7,type1_b,NEW-MMMD,0,4,19860.671504081867,19098.18866975272,1.3121534110283212e-06,1.0913861784164363,10.268325709427318
2,8,type1_b,GEXP-5,0,5,10384793.461166726,1237972.1336380278,4.444965429482239e-07,3.1770309266968297,12.944874221037926
2,8,type1_b,NEW-MMMD,0,4,24417.672737183693,23212.64960125525,1.2506889455948742e-06,2.960214198431668,16.666227293358716
