epoch,train_loss,train_acc,val_loss,val_acc,lr,device
142,0.3404740000720514,0.8790105280702242,0.34824070522709877,0.8764494202319072,1e-05,cuda
143,0.34055717166468397,0.8789133031473096,0.34697683306276106,0.8766493402638944,1e-05,cuda
144,0.3403032390217757,0.8792605350148616,0.34760674287895355,0.8771491403438625,1e-05,cuda
145,0.34032192125400307,0.8788438567737993,0.3472604850371901,0.8758496601359457,1e-05,cuda
146,0.34010446815461715,0.8789410816967138,0.3467246496775111,0.8768492602958816,1e-05,cuda
147,0.34014359628257795,0.8790383066196283,0.34694379089070243,0.877249100359856,1e-05,cuda
148,0.33995608979090874,0.8794966526847968,0.34833056460924505,0.8753498600559776,1e-05,cuda
149,0.34005517154694426,0.8792049779160532,0.3479443626349471,0.8764494202319072,1e-05,cuda
150,0.34000853600129544,0.8790660851690325,0.34823237412252794,0.8764494202319072,1e-05,cuda
151,0.340053575349823,0.8788160782243951,0.34619039727277345,0.8766493402638944,1e-05,cuda
152,0.34001219875299454,0.8794827634100947,0.34687930962792496,0.8775489804078369,1e-05,cuda
153,0.3398604776977569,0.8794410955859885,0.3467061217071437,0.8773490603758497,1e-05,cuda
154,0.33977474671903096,0.8798161060029446,0.3465301813017793,0.8764494202319072,1e-05,cuda
155,0.3396028517176666,0.8793022028389678,0.3475696798391649,0.8768492602958816,1e-05,cuda
156,0.33972401706330424,0.8796216561571155,0.34660555066012805,0.877249100359856,1e-05,cuda
157,0.33955562278550117,0.8788716353232034,0.34600668554542446,0.8766493402638944,1e-05,cuda
158,0.339470085667989,0.8796216561571155,0.3461718887227719,0.8766493402638944,1e-05,cuda
159,0.33949440413373866,0.8796633239812217,0.3464165502836684,0.8773490603758497,1e-05,cuda
160,0.3393336265236938,0.8797744381788383,0.34587910535429917,0.8773490603758497,1e-05,cuda
161,0.33931321283398963,0.8795938776077113,0.34642785113723407,0.8766493402638944,1e-05,cuda
162,0.33929056276307873,0.8791216422678407,0.34579977212620466,0.875749700119952,1e-05,cuda
163,0.3392170332437383,0.8790660851690325,0.3463670428647179,0.8776489404238305,1e-05,cuda
164,0.3390486418899554,0.8791771993666491,0.3464212937028062,0.875749700119952,1e-05,cuda
165,0.33925584621083593,0.8799272202005611,0.34658308733539167,0.877249100359856,1e-05,cuda
166,0.3389889040342049,0.8796494347065196,0.34572625292486686,0.8766493402638944,1e-05,cuda
167,0.33904356448205764,0.8795522097836052,0.3465309876923273,0.8776489404238305,1e-05,cuda
168,0.33899331812166617,0.8789133031473096,0.3459279320743836,0.8770491803278688,1e-05,cuda
169,0.33903521146703824,0.8794966526847968,0.3450397622675859,0.8775489804078369,1e-05,cuda
170,0.3387997770384618,0.8796772132559237,0.3463685264090737,0.8767493002798881,1e-05,cuda
171,0.3386159241853507,0.8797605489041362,0.34708488771303897,0.8764494202319072,1e-05,cuda
172,0.3388106307360612,0.8798577738270508,0.34601129845875067,0.8773490603758497,1e-05,cuda
173,0.3386327425575365,0.8802883413428151,0.345231415414181,0.8755497800879648,1e-05,cuda
174,0.338591400024053,0.87971888108003,0.3455496575118827,0.8763494602159136,1e-05,cuda
175,0.33868872494150387,0.8794272063112865,0.34478434643856004,0.8771491403438625,1e-05,cuda
176,0.33863807096673787,0.8800383343981777,0.34499865782554034,0.8773490603758497,1e-05,cuda
177,0.3387110627354203,0.8799272202005611,0.3453496583506185,0.8755497800879648,1e-05,cuda
178,0.3385512460890457,0.8798161060029446,0.34498332569547674,0.877249100359856,1e-05,cuda
179,0.3384119060646246,0.879899441651157,0.34543082654261675,0.8768492602958816,1e-05,cuda
180,0.3381874955423362,0.8800661129475819,0.3447581303627288,0.8770491803278688,1e-05,cuda
181,0.3382214920467435,0.8798716631017528,0.3448429582763414,0.877249100359856,1e-05,cuda
182,0.338124534941974,0.8803577877163254,0.3463814992313145,0.8784486205517793,1e-05,cuda
183,0.3381624170730748,0.8799688880246673,0.34510934874206867,0.8775489804078369,1e-05,cuda
